transport_,src_conn,dst_conn,source_,destination_,source_hash,destination_hash
iterator_v2: 1382,vertica_writer,vertica_writer,analytics.upsell,dm_maker_sandbox.session_multichannel_v6,8935801320494058903,920606748632688632
iterator_v2: 788,vertica_writer,vertica_writer,analytics.ota_users,analytics.ota_users,8672093173837700470,8672093173837700470
iterator_v2: 754,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.l2b,3120000265886404500,433012486939825115
iterator_v2: 736,vertica_writer,vertica_writer,partners.partners_profile,dm_maker_sandbox.new_visa_suspicious,2438976303386323791,876985548212371625
iterator_v2: 203,vertica_writer,vertica_writer,analytics.currency_converter,dm_maker_sandbox.media_yield,2726130926009016445,712142552255598204
iterator_v2: 908,vertica_writer,vertica_writer,hotcore.request_otahotel,dm_maker_sandbox.extranet_availability_metric,7388074262137216775,7162844597329034362
iterator_v2: 325,vertica_writer,vertica_writer,attribution.sessions_overwrite,dm_maker_sandbox.booking_channels_for_test,7326595414497408515,4375018632392549657
iterator_v2: 359,vertica_writer,vertica_writer,analytics.currency_history,dm_maker_sandbox.webuser_info_v2,2302038586775913509,9010400462472044417
iterator_v2: 1034,vertica_writer,vertica_writer,hotcore.request_source,dm_maker_sandbox.extranet_availability_metric_v3,2554235805754728406,5167104445032858752
iterator_v2: 1231,vertica_writer,vertica_writer,public.upsell,dm_maker_sandbox.session_multichannel_v2,3596258559765324865,7203057405901270778
iterator_v2: 1028,vertica_writer,vertica_writer,static.geo_info,dm_maker_sandbox.sales_structure_v110,6043877432539830984,5478365696687250880
iterator_v2: 700,vertica_writer,vertica_writer,v_catalog.projection_columns,dm_maker_sandbox.projection_columns,5820355992709765000,7151464014014313566
iterator_v2: 1433,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccount,dm_maker_sandbox.kpis_revenue_multichannel_v3,986520520624062305,306036787130301580
iterator_v2: 1147,vertica_writer,vertica_writer,partners.partners_contract,dm_maker_sandbox.b2b_product_monitoring_tool_v2,5767082907166327490,2303776118830060258
iterator_v2: 1540,vertica_writer,vertica_writer,content.content_snapshot_history,dm_maker_sandbox.hotel_data_crm_new,8729771028252974558,2528354511157601299
iterator_v2: 198,vertica_writer,vertica_writer,content.hotel_active,dm_maker_sandbox.hotel_bookable,4051156977662128349,5130215879968358154
iterator_v2: 797,vertica_writer,vertica_writer,actualize.partners_ordergroup_payment,dm_maker_sandbox.payota_data_v7,315529691446543671,7749095641659141345
iterator_v2: 871,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.search_destination,3146418025069425003,6212888149096844884
iterator_v2: 450,vertica_writer,vertica_writer,content.otachain,dm_maker_sandbox.bar_rates_coverage,8340219548078429622,5512638083888121404
iterator_v1: 52,vertica_writer,vertica_writer,payota.payment_log,analytics.payment_log,3577494479374805065,8148706038663415203
iterator_v2: 1405,vertica_writer,vertica_writer,content.content_otahotel_attribute,dm_maker_sandbox.customisation_metrics_dynamics,920879349074832725,8063100854874879030
iterator_v2: 1447,vertica_writer,vertica_writer,extranet.hotels_rateallotmentplan,dm_maker_sandbox.extranet_rates_data_aggregated_snapshot_v2,724764289705021224,6230440777443431842
iterator_v2: 359,vertica_writer,vertica_writer,analytics.otahotel,dm_maker_sandbox.webuser_info_v2,3294040447945237763,9010400462472044417
iterator_v2: 1434,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.kpis_revenue_multichannel_v2,3120000265886404500,6973438888570035406
iterator_v2: 463,vertica_writer,vertica_writer,analytics.sessions,dm_maker_sandbox.dapi_clicklog,5891324045777245671,1624857910215792463
iterator_v2: 1617,vertica_writer,vertica_writer,analytics.hotel,dm_maker_sandbox.pricing_bar_based_modifiers_b2b_snapshot_v2,6868892583508641087,2852902880806121692
iterator_v2: 1212,vertica_writer,vertica_writer,analytics.currency_history,analytics.upsell,2302038586775913509,8935801320494058903
iterator_v2: 351,vertica_writer,vertica_writer,analytics.sessions,dm_maker_sandbox.booking_hf_levels,5891324045777245671,7747869200369560249
iterator_v2: 822,vertica_writer,vertica_writer,asterisk.agent,dm_maker_sandbox.ops_costs_incident_resolution_calls_to_ticket_data,9124863967523760237,8532514907581357368
iterator_v2: 338,vertica_writer,vertica_writer,metasearch.trivago_campaign_cpa_targets,dm_maker_sandbox.metasearch_cost,3999060612412329093,8939763255686406667
iterator_v2: 46,vertica_writer,vertica_writer,public.booking,analytics.kpis_attribution,3120000265886404500,3177533575371642256
iterator_v2: 1533,vertica_writer,vertica_writer,public.region2geo,dm_maker_sandbox.extranet_inventory_data,8948579784535844105,6842400639102250065
iterator_v2: 752,vertica_writer,vertica_writer,diadmin.marketing_mediacampaign,dm_maker_sandbox.sessions_other_media,4317360065932372369,470838185058447162
iterator_v2: 639,vertica_writer,vertica_writer,metasearch.reports_wego_zenhotels_daily,dm_maker_sandbox.cost_cpc,5574301941960316533,2920456305854039010
iterator_v2: 1371,vertica_writer,vertica_writer,extranet.hotels_hotel_history,analytics.extranet_hotel_parameter_tracker,4839811413944196900,8363838110693307594
iterator_v2: 896,vertica_writer,vertica_writer,hotcore.request,dm_maker_sandbox.extranet_availability_metric,7886053983897549315,7162844597329034362
iterator_v2: 1595,vertica_writer,vertica_writer,extranet.hotels_hotel,dm_maker_sandbox.extranet_availability_v2,1480472807122991639,6011829205542506147
iterator_v2: 1559,vertica_writer,vertica_writer,public.booking_cancellation,dm_maker_sandbox.direct_supply_actions_cohorts_v1,7731680662453010698,8467711008075720599
iterator_v2: 1387,vertica_writer,vertica_writer,attribution.sessions_overwrite_domain,dm_maker_sandbox.order_session_attributes_2022,579213386843600680,5299843547325761430
iterator_v2: 1174,vertica_writer,vertica_writer,partners.partners_contract,dm_maker_sandbox.b2b_product_monitoring_tool_v3,5767082907166327490,1874597493371221951
iterator_v2: 1531,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.sort_positions_by_hotel_v2,3120000265886404500,5978600168290973910
iterator_v2: 1570,vertica_writer,vertica_writer,avia.avia_booking,dm_maker_sandbox.transfer_order,485171036997874651,1706338975896526160
iterator_v2: 895,vertica_writer,vertica_writer,partners.partners_contractdata,dm_maker_sandbox.b2b_account_manager_desktop,2132246231782211631,7952148503014491065
iterator_v2: 1521,vertica_writer,vertica_writer,crm.mail_conversation_mailconversation,dm_maker_sandbox.opscost_attribution_actions,9200897383367911368,9057526886708264030
iterator_v2: 422,vertica_writer,vertica_writer,asterisk.agent,dm_maker_sandbox.booking_call_v1,9124863967523760237,1013000115509342291
iterator_v2: 1421,vertica_writer,vertica_writer,analytics.otahotel,analytics.stat_crm_hotel_priority_data,3294040447945237763,4331501471137166184
iterator_v2: 755,vertica_writer,vertica_writer,intranet.ostrovok_users,dm_maker_sandbox.ops_costs_incident_prevention_action_log,2839329741707160271,2184900752376644728
iterator_v2: 556,vertica_writer,vertica_writer,analytics.region,dm_maker_sandbox.matching_dashboard_data,7349262438846941395,1082574191113640884
iterator_v2: 206,vertica_writer,vertica_writer,weblogs2.hit_funnel_rate,dm_maker_sandbox.b2c_markup_v1,5250396001586589285,628839201621467099
iterator_v2: 304,vertica_writer,vertica_writer,google_spreadsheet.sem_arbitrage,analytics.session_sem_type,6076885996453260363,2867553639526439224
iterator_v2: 1543,vertica_writer,vertica_writer,analytics.rate_parity,dm_maker_sandbox.rate_parity_snapshot,7626983241013472356,5394149692670873000
iterator_v2: 171,vertica_writer,vertica_writer,mobile.facebook_reports,dm_maker_sandbox.facebook_cost_per_session,1311258778957599605,1545318456812069128
iterator_v2: 1393,vertica_writer,vertica_writer,analytics.hit_funnel,analytics.b2b_last_login,3146418025069425003,6301307903458684680
iterator_v2: 1354,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.b2b_partners_splitting_v1,3146418025069425003,1035356109738296211
iterator_v2: 761,vertica_writer,vertica_writer,intranet.ostrovok_users,dm_maker_sandbox.ops_costs_extra_services_action_log,2839329741707160271,2693682570186105977
iterator_v2: 599,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.hotelpage_score_data,3146418025069425003,4149501374862152005
iterator_v2: 1575,vertica_writer,vertica_writer,payota.payment_operation,dm_maker_sandbox.transfer_order_payment_v1,2382695242672419023,2989978544398098612
iterator_v2: 1034,vertica_writer,vertica_writer,hotcore.request_otahotel,dm_maker_sandbox.extranet_availability_metric_v3,7388074262137216775,5167104445032858752
iterator_v2: 725,vertica_writer,vertica_writer,partners.partners_partner,dm_maker_sandbox.partners_looks_chain_v2,3457492960342642988,5812199691120026136
iterator_v2: 1036,vertica_writer,vertica_writer,hotcore.request_source,dm_maker_sandbox.extranet_availability_metric_v4,2554235805754728406,1922387636027930634
iterator_v2: 1123,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounttype,dm_maker_sandbox.historical_data_completeness,7164336259183570995,1564456047364042239
iterator_v2: 855,vertica_writer,vertica_writer,hotcore.suppliers_connection,dm_maker_sandbox.tpp_feed_status,4962029669770744933,796847229535288588
iterator_v2: 1655,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,dm_maker_sandbox.order_rate_pricing_data,2083419532775102728,2765655161521956032
iterator_v2: 1133,vertica_writer,vertica_writer,dataportal.metadata_tag,dm_maker_sandbox.historical_data_completeness,5952795344851440101,1564456047364042239
iterator_v2: 983,vertica_writer,vertica_writer,partners.partners_contract,dm_maker_sandbox.b2b_registration_form_channel_v2,5767082907166327490,7285098710611931265
iterator_v2: 585,vertica_writer,vertica_writer,media.itm_revenue_sessions,dm_maker_sandbox.session_adunit,6036289476764752053,2297100092777029794
iterator_v2: 1364,vertica_writer,vertica_writer,dm_maker_sandbox.direct_acquisition_prioritization_snapshot_v4,dm_maker_sandbox.stat_crm_hotel_priority_data_new,1534252113335957369,3523209434464166506
iterator_v2: 393,vertica_writer,vertica_writer,metasearch.reports_tripadvisor_pixel_conversions,analytics_sandbox.metasearch_cost_20190530,6435013644452652644,9220003686816873818
iterator_v2: 1547,vertica_writer,vertica_writer,dm_maker_sandbox.extranet_hotel_tracker_v2,dm_maker_sandbox.extranet_inventory_events_v3,426205556997701867,7867533987642227319
iterator_v2: 757,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.booking_channels_v7,3120000265886404500,7075507519179534910
iterator_v2: 778,vertica_writer,vertica_writer,ostrota.monitoring_orderlog_filtered,dm_maker_sandbox.order_descriptive_attributes_v2,6637409232218047409,8922502211818073872
iterator_v2: 856,vertica_writer,vertica_writer,partners.partners_profile,dm_maker_sandbox.b2b_sales_manager_desktop,2438976303386323791,7934328891598842098
iterator_v2: 38,vertica_writer,vertica_writer,analytics.currency_converter,analytics.metasearch_dapi_cost,2726130926009016445,6854341469970499928
iterator_v2: 1469,vertica_writer,vertica_writer,intranet.team,dm_maker_sandbox.etg_structure,8993077017205301242,10135006287672954
iterator_v2: 932,vertica_writer,vertica_writer,partners.order_carorderitem,analytics.b2b_account_manager_desktop,3147308628637636329,7603080402988886667
iterator_v2: 1093,vertica_writer,vertica_writer,static.region2geo,dm_maker_sandbox.cancellation_dashboard_net_bookings_daily_v101_utc,4421696926180292284,161650345853408277
iterator_v2: 548,vertica_writer,vertica_writer,content.content_snapshot,dm_maker_sandbox.inventory_dahsboard_data,5098012807062656926,4418729732885224203
iterator_v2: 374,vertica_writer,vertica_writer,metasearch.reports_wego_ostrovok_daily,analytics_sandbox.metasearch_cost_20190530,4565126935546081053,9220003686816873818
iterator_v2: 1347,vertica_writer,vertica_writer,analytics.attribution_order_hotel_channels,dm_maker_sandbox.blog_article_economics_v6,2365473365588680476,5458486315191705825
iterator_v2: 1499,vertica_writer,vertica_writer,diadmin.partners_partnercommissiontier,analytics.order_partner_percent_commission,588475505186182402,5646545791917869288
iterator_v2: 1596,vertica_writer,vertica_writer,dataportal.metadata_column,analytics.data_quality_table_score,5408888302965379557,8481656699489700989
iterator_v1: 61,vertica_writer,vertica_writer,public.booking,fortemp.product_sessions,3120000265886404500,1805024841262406082
iterator_v2: 1561,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.direct_supply_actions_cohorts_v1,3120000265886404500,8467711008075720599
iterator_v2: 335,vertica_writer,vertica_writer,weblogs2.branch_postback,dm_maker_sandbox.google_uac_v1,6136671231067257211,4725605388969866078
iterator_v2: 613,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.booking_channels_v5,3120000265886404500,3389605005612263074
iterator_v2: 1064,vertica_writer,vertica_writer,analytics.incidents_prediction_history,dm_maker_sandbox.completeness_history_check,8374543940901261809,8096349206140099343
iterator_v2: 238,vertica_writer,vertica_writer,google_spreadsheet.sem_arbitrage,dm_maker_sandbox.sem_type_v2,6076885996453260363,44559660054087426
iterator_v2: 1206,vertica_writer,vertica_writer,public.booking,analytics.attribution_order_hotel_channels,3120000265886404500,2365473365588680476
iterator_v2: 1030,vertica_writer,vertica_writer,hotcore.source_tags_parsed,dm_maker_sandbox.extranet_availability_metric_v2,6389088595077428457,2406377592864250461
iterator_v2: 382,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.smearing_not_paid_locale_for_test,3120000265886404500,4388862111443356344
iterator_v2: 438,vertica_writer,vertica_writer,analytics.otahotel,content.hotel_gallery_snapshot,3294040447945237763,56669044863118026
iterator_v2: 913,vertica_writer,vertica_writer,analytics.currency_converter,dm_maker_sandbox.b2b_kind_self_calculations,2726130926009016445,4114646783129466877
iterator_v2: 1207,vertica_writer,vertica_writer,analytics.sessions,analytics.attribution_order_hotel_channels,5891324045777245671,2365473365588680476
iterator_v2: 1400,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccount,dm_maker_sandbox.kpis_revenue_multichannel_v1,986520520624062305,6692846543762125620
iterator_v2: 1282,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.session_multichannel_v4,3120000265886404500,3615001383478273416
iterator_v2: 1338,vertica_writer,vertica_writer,analytics.extranet_availability,dm_maker_sandbox.stat_crm_hotel_priority_data_v2,3276363152881539128,5591318411524406082
iterator_v2: 945,vertica_writer,vertica_writer,dimensions.session_channel_level,analytics.cost_marketing,8164071608209403248,234807436032444958
iterator_v2: 612,vertica_writer,vertica_writer,actualize.public_session_v2_20200310,dm_maker_sandbox.booking_channels_v5,8723973233311272430,3389605005612263074
iterator_v2: 1449,vertica_writer,vertica_writer,hotcore.hotconf_supplier_feed,analytics.supplier_feed,2746930685668301475,7113854452832184039
iterator_v2: 1621,vertica_writer,vertica_writer,analytics.otahotel,dm_maker_sandbox.serp_df_v2,3294040447945237763,4258909426617496937
iterator_v2: 1528,vertica_writer,vertica_writer,partners.stat_orderitem,dm_maker_sandbox.opscost_attribution_actions,306437137060113543,9057526886708264030
iterator_v2: 1501,vertica_writer,vertica_writer,hotcore.hotel_bans_source_tags,dm_maker_sandbox.reprice_competitor_feeds,239824986691411175,4382342672258910404
iterator_v2: 599,vertica_writer,vertica_writer,analytics.otahotel,dm_maker_sandbox.hotelpage_score_data,3294040447945237763,4149501374862152005
